,y_train,pred_q50_train,pred_q10_train,pred_q90_train
8051,56800.0,82628.58742390388,58280.62142542859,124352.2493468085
8052,256000.0,233615.08975137712,152457.91421502095,313311.2396647791
8053,126500.0,160839.57437536353,132678.13030361405,190791.80521787156
8054,252100.0,204413.07963480917,182590.75098176615,249995.83720573143
8055,211500.0,214933.92924953555,165030.303761683,286420.5856609583
8056,158600.0,109040.98798668437,80283.70436423672,137084.02077601617
8057,284400.0,298951.463710724,184192.33879284514,352904.4281928861
8058,241900.0,213890.86192243968,203203.39250144098,243118.13036666863
8059,298900.0,348926.5499476244,270721.8496548508,411955.35992021137
8060,51600.0,48595.42648034777,45288.95578633677,60802.71993502049
8061,164000.0,154971.79880945894,104535.66501633622,193941.54995689334
8062,138800.0,136209.33782902948,118629.60718588867,160132.97790863662
8063,130400.0,128221.93761373602,103533.21870421417,166677.59133577978
8064,295400.0,203166.5430060367,150977.78171696124,307083.67018595414
8065,108900.0,112638.45258747824,75658.2384851883,150808.09221843784
8066,157600.0,162384.73110140956,138626.53058213185,188037.19576771077
8067,326700.0,339647.78135381377,217461.0000089219,398078.64635159646
8068,218800.0,216450.47113022525,171743.7918627763,279068.6712023536
8069,108300.0,100126.39517296918,69368.59803973653,148234.85418606698
8070,296800.0,213252.8059295497,179426.17488096142,269130.5183260614
8071,95500.0,130544.77924269252,104434.23970917196,158520.89183578416
8072,175000.0,140733.94578582825,100799.7989828393,182581.11443521403
8073,187100.0,195370.04533720092,158025.65512388106,261625.32577916782
8074,149000.0,161110.8588457732,144908.9938784415,181965.81222437145
8075,41500.0,48616.67515215912,44498.951354266304,54935.49267255998
8076,99100.0,99242.30119884704,69472.73300285853,153933.49900841888
8077,69400.0,74911.98142744924,62561.64675613113,97988.86624245238
8078,146900.0,170252.0083669768,147794.64084350847,216175.55672690508
8079,125000.0,65876.61846040889,45293.749428801486,109171.71319394224
8080,112300.0,118396.62922253154,93879.17972533632,170465.55039772714
8081,381700.0,402707.62505478493,319110.4629594523,459924.3799126135
8082,291700.0,255821.18612743096,208613.88490147376,314234.3281593032
8083,187500.0,197439.59353347367,159085.68601495365,276255.08055588044
8084,183200.0,175805.43720337158,131553.21851176757,203252.4461418022
8085,322200.0,315425.0760265478,257122.8655719241,428673.7455766331
8086,233100.0,234579.4099374116,193003.8213946257,275484.10370297026
8087,107200.0,130919.07645775593,95026.35229340957,167367.273501176
8088,154900.0,164894.5475419405,139603.9231745025,206850.7801168952
8089,266700.0,251652.5399085377,203148.51960399817,330903.89952264295
8090,241700.0,240550.70948599835,159559.81632794254,337937.8536746114
8091,62500.0,64331.82974957141,58885.116311532605,102598.45309671893
8092,53200.0,63881.25663875982,55352.719638699244,77972.10291661802
8093,285500.0,289899.15047558764,265350.1277701438,363543.62848108145
8094,261500.0,249847.35820300577,209849.7386924611,344574.445990951
8095,234900.0,215523.68285404667,192348.54483399115,287638.96514728054
8096,350000.0,170996.7885428908,104106.57206131126,286270.6588617681
8097,335100.0,342344.1040280593,266713.5529706644,407307.28162152454
8098,325700.0,243533.67292207424,202149.82178896992,312000.0018797014
8099,68500.0,61583.019349843584,51621.768551386,89894.74267607115
8100,264400.0,266368.38852614595,230275.78481286118,339656.8366278084
8101,348000.0,347965.74007543747,292466.0897269662,397726.73935891566
8102,191600.0,201351.9586448046,173643.49383098446,232467.58141400683
8103,159600.0,157376.0932097021,141285.30415041232,184807.3236217797
8104,225000.0,196190.3661664541,118936.8517889127,305340.9350672843
8105,141400.0,166046.89199942563,137818.79006324988,227535.4476293496
8106,334200.0,287045.4170873872,197549.37134705295,352495.53445111914
8107,356800.0,325288.4635098581,242205.3360497946,412821.03404074616
8108,112500.0,121859.2541515994,90984.11438413568,160281.57473519293
8109,133800.0,136828.2393261737,119744.96790328943,195219.78223845558
8110,216700.0,190033.6926367453,147625.46303993202,246151.47341241495
8111,176100.0,186318.80626088308,138110.6420389465,258063.83614165414
8112,84500.0,105322.55246234806,83614.9709075376,144868.57413708718
8113,209500.0,222506.91477884335,180476.39528594882,294072.3895682635
8114,161700.0,194291.58365426393,154443.58450302464,241031.76249982038
8115,388100.0,353204.6382322548,266963.74162209383,421693.57850618596
8116,143000.0,194527.55573309344,159984.23841207346,256686.84678434188
8117,156100.0,105615.54940758875,77247.10423883646,141153.88216663778
8118,151700.0,158424.2392300743,128136.38554722964,197378.46532033413
8119,277200.0,218925.8118431258,180494.65901597182,290025.3628482942
8120,150000.0,111863.3333150906,85445.89397891649,165843.45184288945
8121,87700.0,88093.13495496093,74165.0542887995,106376.34241672282
8122,233300.0,209081.10724819687,138960.08904501342,264873.563631772
8123,86900.0,91165.03736197537,71544.12365778507,125005.50137596118
8124,263800.0,297730.906212364,215944.2208104661,399172.0155020998
8125,335600.0,260418.46686828107,217418.41770436737,340447.4556821602
8126,279500.0,167940.50118398858,136146.5061050945,213139.11685498367
8127,93300.0,119118.55114074012,99908.67636344495,155693.36634133235
8128,290500.0,264525.778870463,193343.33281298424,355753.4645192446
8129,52000.0,71473.17648149852,51499.47756417328,102450.1813281322
8130,153900.0,173891.4361976845,145029.47238696108,206387.36973056302
8131,72600.0,58860.62398643291,51647.32871045392,75088.14216915783
8132,56000.0,55213.946085503645,50625.07869020698,78974.44218188574
8133,279100.0,236439.68976367085,179807.07129963732,307035.0237299969
8134,142500.0,137900.30013251357,99874.38960141345,216984.86427454674
8135,301900.0,317948.5650911637,182660.9982117397,411714.3147641035
8136,189300.0,243956.47788802977,168459.7306085411,326453.25975908805
8137,170800.0,201313.15614594138,162027.22229609353,286755.82344921737
8138,189200.0,197961.71000048504,163518.04680390842,250640.79131508138
8139,144100.0,120383.43295435028,101090.15104719016,169960.4376746443
8140,322600.0,369980.6845702112,273996.1096245347,450486.1471953292
8141,61300.0,133685.94405845233,61678.965086483426,263699.66043656325
8142,89200.0,90617.2367368194,75870.44894263645,122342.93957459615
8143,351100.0,361494.1117973594,268453.16793661285,440226.04134773614
8144,406500.0,346377.3592266912,218917.57492510066,437097.20937371266
8145,242200.0,256542.49500212807,210330.18682030513,313551.06564824743
8146,139800.0,171292.9670732711,147001.7181570713,240686.31263820914
8147,218900.0,179987.79231555806,152478.7263585955,220738.09360842087
8148,78600.0,78669.33199483882,68186.87716926857,105506.3613920415
8149,212100.0,222392.46702188274,187611.02651046775,269306.52676889405
8150,103100.0,116519.71016497657,75494.57191379234,153207.40064685885
8151,294100.0,228174.1598720175,179209.95135824784,338184.47187761567
8152,216100.0,144177.9447609455,111486.81935484069,189803.2173200999
8153,118800.0,164741.77335405917,123110.47594674095,287060.75697813544
8154,57500.0,131490.5934722917,89063.44490145473,194977.44993456212
8155,209900.0,200225.4626014799,171877.23034653682,257643.04960123313
8156,92700.0,113682.61825424663,87820.5648777746,156136.89919643916
8157,219500.0,247336.41335066585,202025.48483526235,318018.0442644855
8158,223100.0,261350.95115428517,199290.35675181702,375590.31259315304
8159,287500.0,288511.2472012938,167381.38119758765,356282.7081006933
8160,259600.0,249884.5847975743,213101.63586282654,320093.8412348853
8161,375700.0,326548.185119285,280192.6149627466,384538.8126359378
8162,112500.0,91685.02166394083,69762.92748205738,161509.47945728264
8163,123400.0,122664.88315521296,103136.77801549343,173388.95114277545
8164,302500.0,361282.7509582884,289153.0098781375,416458.53292072046
8165,218300.0,291990.79748162685,254585.41028006584,344595.41168485326
8166,187900.0,228195.29625437394,190815.08819722605,285857.9685151637
8167,326500.0,160601.94522657938,124539.2314648271,212794.33255813876
8168,87500.0,93693.8551432018,66863.32004901976,136316.214271175
8169,193800.0,196982.36980831806,176621.58274877566,260138.11687454762
8170,151800.0,129648.50926947527,96550.18738693888,180011.26127897835
8171,218900.0,214696.48729777551,177093.1249565445,302059.61254884163
8172,60300.0,74443.36900040248,54361.87622286884,119451.39767288047
8173,122700.0,123300.24786875054,110322.85855531208,159316.0894915301
8174,120000.0,174123.1271926765,99877.90653170535,261103.59183897614
8175,225000.0,226293.87386467314,150550.40246152278,310387.0966002201
8176,91300.0,134566.0523266477,103908.43144435997,164702.16681367205
8177,253800.0,251063.57130791296,186060.08852613208,323097.20429817843
8178,356700.0,346874.36700278847,281488.6281219871,408795.4139417092
8179,226400.0,238549.1763816881,190303.43828151457,321175.00079469907
8180,400000.0,321754.59993119515,230694.38396453377,396151.8004725973
8181,346400.0,290490.4359383562,201778.26632205088,408893.16304747976
8182,318300.0,335577.0743645664,269425.87760580017,413056.10545206507
8183,350000.0,316804.76536727394,205264.4393963698,405242.1751517586
8184,290900.0,318284.2031807017,213604.48402377064,401066.59012085036
8185,164500.0,169540.35498947543,113363.15031139745,231580.01801986143
8186,327200.0,318602.68682366924,227685.48945348783,394565.925361071
8187,67500.0,108944.70335237953,71384.15588178807,217060.10622316532
8188,275000.0,214246.77058647515,139940.46866257308,352633.28557775565
8189,410300.0,476139.6294344724,335763.21740422177,511704.9081684223
8190,115400.0,110585.75464695705,96766.56454867226,152886.022509652
8191,85000.0,96879.71366928043,69242.4030549915,135751.75572569759
8192,487100.0,303681.02708158933,190660.80978087932,428865.09880549624
8193,128900.0,122352.09937279353,88674.49768115807,131367.6740103947
8194,178000.0,187660.48001716612,161522.4577735905,244060.32870456198
8195,214300.0,186715.81636986072,148369.93998315418,226482.21109314612
8196,346000.0,334207.73104837193,205805.712638475,379002.57332991686
8197,328700.0,326419.53454044904,272665.17591770325,444244.5899333677
8198,411200.0,409152.26888500934,316398.3862196314,477934.29656148853
8199,70400.0,68282.05975964344,53618.04343130685,89460.17347395283
8200,100800.0,121415.56060738,90106.41506671804,164903.4646348344
8201,164300.0,199724.7693792695,175920.69909932752,250827.6540742032
8202,187500.0,183001.52652763767,112577.26082564861,350473.6975784985
8203,137500.0,119561.9785342931,81665.7891639416,153653.27851406237
8204,129900.0,138300.70763145894,114010.20910366788,179168.15585296933
8205,45100.0,62961.603757358724,51249.97451790815,88235.88734203103
8206,72600.0,73350.51710319026,54118.148331697776,86025.60576570826
8207,220000.0,124347.41987425192,91206.72946982524,185765.73456710277
8208,131300.0,152761.64508530393,130282.86370927935,196013.67397365472
8209,224200.0,236591.9940934814,205054.0886071116,275731.7300169896
8210,143400.0,175708.83271845983,135836.6859537084,221770.12693459715
8211,80000.0,71308.70507500028,58948.8133980343,108258.26450302542
8212,183200.0,177946.43931236895,161156.64484149014,209627.34838536277
8213,381500.0,381370.20066340663,217899.21005459336,455504.5514443138
8214,127100.0,138317.01546658273,99329.29708531652,184848.98971374548
8215,185000.0,235553.18502014002,184295.09303966071,295153.2230111897
8216,136400.0,149459.72762098923,135719.67189172795,173586.93296872912
8217,189900.0,192259.3999223163,150609.57262008602,231550.8524558069
8218,153100.0,156535.52501585707,121740.14994035616,196487.69000499113
8219,113900.0,132928.3815924499,99891.34877853474,165469.57137243103
8220,159400.0,157972.44690786078,117706.32584096293,251428.57458114927
8221,136500.0,180409.9359493931,153908.5968018432,213858.56195022634
8222,50500.0,83393.71395555846,66366.6651329328,113945.29358050408
8223,341200.0,178490.57822976907,138824.74800842832,271777.8181550712
8224,338800.0,336239.4132875215,277548.1881305271,416048.16809699225
8225,80600.0,188941.51944065865,87788.2371688067,300694.0567126301
8226,83400.0,135626.1429493414,105919.32997280429,169319.080437323
8227,232400.0,230293.46529905504,184757.81800783664,294016.6676256156
8228,320000.0,281246.17065460345,164050.26773013326,374423.6569111707
8229,497400.0,313994.4718326768,206467.43943086342,427926.0211036835
8230,183400.0,171415.75244702774,161483.44412028452,193665.5369079145
8231,291000.0,268049.12917491887,225849.8885636883,341812.8431167893
8232,43800.0,50101.7984200802,36951.176822890826,129501.52464674425
8233,83000.0,99644.94335405868,77557.83331365809,171829.50410607856
8234,67500.0,90816.72467843459,47328.090486945264,146956.88765970615
8235,179500.0,199752.94560437597,174331.43552953264,229908.0510214638
8236,132100.0,129648.04039929065,117657.05976354306,161619.88319745258
8237,187500.0,139906.83761196237,95175.10105986624,211219.1257548108
8238,255400.0,258312.27493058654,193750.96693502954,335766.76305874105
8239,112500.0,139964.00223922724,112507.75668219096,186178.4488760991
8240,65800.0,64579.3151502118,51596.923895734784,86192.30158286614
8241,236100.0,217554.49697662372,138039.65790870515,241511.39517259132
8242,283300.0,338870.9200865309,290281.32953599235,381785.43013533205
8243,111200.0,104791.34066003979,95182.24056098789,167429.5416107145
8244,325000.0,144493.7659602736,97375.99969367609,229199.56817411294
8245,172600.0,180506.64033356367,132398.27431913756,237808.43706509977
8246,146500.0,202303.547908625,160662.9374677494,272085.5312717338
8247,169400.0,190532.41901828544,150167.46500714897,249112.27372096272
8248,187300.0,201547.00257413823,164102.24385588488,276571.4002067506
8249,254800.0,254504.09653674622,205047.6780159456,342563.7137048217
8250,122800.0,149020.65403543203,114991.92993114033,186329.21371217314
8251,86500.0,87637.760330038,65865.48810742269,113260.41939759286
8252,358600.0,321728.0317640929,238458.5964298688,379940.6892696079
8253,190600.0,188993.75684416897,111772.4073848623,237642.1223131512
8254,119600.0,124965.87081234803,101873.03342541074,209912.3417627018
8255,137700.0,139320.85763692012,109692.37586058545,206103.76902241094
8256,108300.0,116099.30534153678,65801.08163011307,188335.58446011916
8257,238900.0,220550.3163177616,181893.9960769592,287184.8937993286
8258,196900.0,225760.23963709886,178623.64139242892,296584.89778051066
8259,347600.0,303248.8181606217,239089.50313968965,382024.07770555705
8260,245500.0,263029.0543523135,189778.46145141192,359496.985115197
8261,450000.0,270410.60336595797,179911.42468113755,387528.3672935869
8262,78300.0,69345.26695287386,56465.66253849823,99419.46275474573
8263,265000.0,192979.0233912519,155574.69009672367,256828.5493234774
8264,280800.0,196493.33994102819,122277.11941856229,289632.0780392569
8265,201800.0,218163.29230453164,188040.41784346756,271562.7218599275
8266,81800.0,90152.03143402027,77907.23181020953,107952.5590662286
8267,60800.0,79719.05762476276,64769.022497584425,103610.35966909895
8268,294500.0,340380.27198253514,254962.92512687427,459618.84182808694
8269,183500.0,181281.63471730275,131319.41768876032,228600.6984396088
8270,203300.0,153636.23516095948,105637.55408494917,191589.27548227648
8271,86500.0,87353.1282514451,61067.63172160585,142033.30213052893
8272,101500.0,113547.87675841374,100929.89655237664,170128.3580665285
8273,211400.0,179092.6549543568,134961.63158538844,208829.32268882566
8274,136100.0,140304.37793485634,86791.06081024605,182726.14505840393
8275,204700.0,242374.5382894805,166553.9237469546,330724.7256438336
8276,306800.0,278570.4959901811,186684.22860430792,376840.28439603426
8277,136000.0,122257.38291236768,92239.05242703491,143963.84331658867
8278,177500.0,174744.13404420673,111524.12701468715,230209.3571368509
8279,273400.0,262157.22147805814,192918.77103911358,354586.0395073968
8280,253900.0,274953.8819028063,237908.2957243883,324294.1276024916
8281,172300.0,181602.56628570784,149189.5713592674,257246.7197469359
8282,162500.0,153426.90822487412,86886.92542357737,281498.1423374171
8283,191300.0,237827.94761907932,206516.21953779372,315438.7964879085
8284,393500.0,347935.6103707846,225436.09054817472,472841.917826578
8285,191500.0,257174.94488097032,197627.39818122739,336339.47818627785
8286,302700.0,338854.48555589,281806.1838230499,400091.4873507025
8287,374400.0,412581.17724455346,346902.76683990465,441115.85680825385
8288,108900.0,124502.07843433034,99733.4513602402,218615.90378808213
8289,113200.0,114246.26717080775,95212.54386960134,121910.8232936321
8290,191700.0,118893.96938316963,70655.96723187502,189181.72395018645
8291,291300.0,251357.15674431834,196858.87052735643,321533.20711936604
8292,94500.0,102906.9544814057,82124.15116021967,128875.51199655971
8293,176700.0,212960.78250359336,147127.67047435045,282937.7911757468
8294,67500.0,80018.03635381546,64990.5608400013,101145.3591716662
8295,107600.0,102654.83240347622,89220.03114259113,112035.43507266155
8296,218400.0,221621.49258702045,204374.4952725007,297724.08821244014
8297,123800.0,126660.33004384734,96945.2324357821,188763.261234113
8298,201000.0,212874.434463989,151116.39478441502,296361.34736321407
8299,118500.0,140522.97589846043,109556.74137014456,194572.10057252072
8300,170100.0,163961.33851161826,131278.69422447917,184430.48511340696
8301,421000.0,327331.631403576,252606.00543078486,415998.8177450498
8302,256300.0,246672.5127259342,185921.741276431,312824.02806061134
8303,76800.0,55647.24153146047,46266.87898314921,85590.2480263151
8304,189700.0,169790.90982905918,124749.32866658737,285020.3296262176
8305,256100.0,235233.18695677127,203650.6316332926,248655.77786497888
8306,175000.0,122740.23657271093,100879.38263658623,172257.3999014812
8307,59100.0,47018.52748977493,43255.16975905809,56257.73963062058
8308,189300.0,174099.26590830536,135155.98302958137,213828.2211959273
8309,423100.0,362912.9567509591,226474.77213251663,457895.5340532842
8310,323800.0,332140.8267023616,229521.01666349234,397679.5678914432
8311,153300.0,148121.6532362056,125926.48328801422,168796.94947692755
8312,226900.0,179678.14493118259,139033.47266054674,261564.02296314578
8313,91700.0,91929.63340634991,86849.85627125393,133523.1106942434
8314,263800.0,315362.1438807689,194034.5448554617,348145.8044786701
8315,310600.0,300228.21033893945,245707.6502097672,381359.29381275695
8316,216100.0,199835.23273594189,140006.32609459176,253110.30419165263
8317,213400.0,260872.57612970733,204028.02934797405,329206.0029460158
8318,272800.0,284229.7718762741,247743.07863073863,349725.9265765472
8319,209400.0,194902.98063090927,157106.86827824943,242404.63158221426
8320,190500.0,212076.61191021983,184973.1839002129,254707.77213280892
8321,152100.0,193514.988766154,155702.6993774356,263195.1999577965
8322,243800.0,222613.58718280346,171216.32316489122,310799.09056221147
8323,183800.0,200209.82909292058,170614.76283802494,234814.54217771447
8324,90600.0,140868.2055240562,102262.04688365082,199786.9724122609
8325,274100.0,322373.9793443704,267271.2177288319,390520.15656142833
8326,280200.0,305110.2797201028,210496.183079298,364963.05023944855
8327,88800.0,130729.32408311754,96254.67875311337,168202.47281598157
8328,104200.0,79698.09182373622,58182.44473251757,110950.88162081336
8329,205200.0,194179.10657956207,158433.24231198084,225680.78644890885
8330,112500.0,59753.99895582379,45624.6895316777,84318.59403963297
8331,243700.0,240006.60589367637,179520.51091242442,308467.5365408857
8332,174800.0,178114.36269650064,156309.88665463045,203344.92517225008
8333,174700.0,194693.8890756077,158149.48288084392,233813.95716475399
8334,32900.0,44942.50363356463,19317.785039245122,102436.89484827386
8335,133300.0,150443.98939663672,131212.53367030525,197106.51931179874
8336,102900.0,102778.23440792339,78501.98392820416,123015.23049241034
8337,170800.0,188252.04305304907,167247.00957124043,221462.49086076592
8338,195300.0,181365.541492138,147993.2989941233,222005.66893088754
8339,143900.0,172074.7500898593,134531.7490444066,265281.88060346805
8340,342200.0,371137.3328764103,298464.16681465483,416071.4049939542
8341,450000.0,227238.31009269555,112119.96786396771,335175.1946477465
8342,282100.0,241944.0135800799,196735.12880565156,288989.2519715243
8343,174200.0,164105.52886804502,148711.5572194212,227261.61040348498
8344,452100.0,294223.1534548185,187421.4790624568,403854.82365879323
8345,166100.0,202928.0236233098,160773.42809649734,239671.90499113078
8346,194500.0,209432.8432063987,167522.4121671852,267918.0436862698
8347,155000.0,151526.69903840232,105410.67218066572,214685.75310893176
8348,202100.0,166186.1668464701,131180.01200198353,197513.9601375379
8349,320800.0,299453.5563142312,247086.01275748044,375493.50107393623
8350,382100.0,297335.0233723272,189633.60988993428,362297.68798127
8351,172200.0,190838.45807457913,159703.2680354666,255688.14590495802
8352,227700.0,142725.71605291104,110593.36124561408,198097.81936919675
8353,86600.0,101833.01264381413,76231.29793219263,127791.23885470582
8354,67700.0,73780.18904622145,67609.863684436,92877.75424272721
8355,120900.0,190444.3101409175,134670.2379638992,318183.65205248777
8356,155000.0,119408.07090925894,99437.62968464976,158595.2049786309
8357,111100.0,100095.69499606681,79003.52225118017,128856.57208017554
8358,179400.0,175760.59943368405,155161.72613267633,212496.63872277024
8359,202800.0,199318.5951137797,135916.81205379806,256132.49015928074
8360,198300.0,159439.63740015123,111405.02487596261,199633.0594379289
8361,86900.0,115393.82634253358,94445.23652883069,160106.01808535468
8362,310300.0,181931.27400837137,156400.41721841312,251135.83914898703
8363,109000.0,113072.9542045058,99100.12443238123,156516.2712594955
8364,330800.0,260739.9386202659,135613.68821283465,318080.84750968614
8365,82300.0,67155.53575826388,59282.177920691654,80274.53834406138
8366,51300.0,52317.092569802364,41992.94323960956,78163.82925133102
8367,231000.0,241541.39457411628,207800.25006819895,318536.05286074046
8368,359500.0,337404.1079009699,236059.823325095,417065.6967221357
8369,160600.0,201618.6997667913,143057.8962798003,255567.5797289085
8370,166900.0,216453.86806810842,175291.83965790895,295938.9417699378
8371,123800.0,79312.18270441717,57057.81320584798,132647.06125398434
8372,151700.0,151297.34180312377,95355.61986247989,184740.76611317115
8373,341200.0,350799.1566678034,300926.2847356831,415968.4473541299
8374,237200.0,192323.54894091183,154929.80452983617,233131.5758227075
8375,81800.0,65106.62967136942,54467.23172011797,90239.34054247278
8376,154200.0,143779.30511303904,112089.89672221044,208868.8029809579
8377,206300.0,139817.54175957092,80746.04073654384,239998.39386504947
8378,169600.0,144335.26433742017,134028.17190435505,172250.47773310993
8379,72100.0,101890.71921705961,77562.03199636907,146951.6204961459
8380,270700.0,242265.51277333323,172538.45778029854,317528.3508462374
8381,375700.0,363399.9539558027,279973.2188738642,461789.2026002213
8382,103100.0,99384.29307549432,77052.24205263898,132975.4773287885
8383,276400.0,294371.06910195504,221668.65765334538,337932.1620224929
8384,238600.0,255492.2699848186,219905.26516685195,308600.6815718047
8385,313600.0,275199.75594284234,163921.30954921956,382969.13370566803
8386,196400.0,228531.23349952506,129131.9251708166,330489.10654335294
8387,270500.0,223854.10460023463,158426.75014514383,293717.1539149964
8388,192300.0,205644.2167047691,158755.61636890043,269151.13152976753
8389,177500.0,226699.70397582476,139992.34411831887,280969.361168729
8390,263200.0,310710.8333240996,251697.4805344064,366086.7214372588
8391,181300.0,215185.36891877564,184007.88452314486,283738.83030494733
8392,217500.0,229126.58204632235,161320.64453652257,310744.7722287865
8393,237500.0,215341.2974428172,178556.79850459174,269133.5847555117
8394,319000.0,233748.26926317552,207836.71229553514,278314.86055089085
8395,220200.0,253053.72537785006,212203.56770343005,349775.2716767305
8396,175000.0,211966.22183990045,169099.52243498072,264609.3749633507
8397,200800.0,253692.49647956569,212097.97640404047,340210.12087456434
8398,130600.0,137558.0193632628,112809.4019015343,181691.8897549665
8399,191700.0,183899.65093266554,151905.0478509701,200505.366318954
8400,124700.0,121010.9388556456,87021.49928280176,176012.94032266948
8401,217000.0,219069.98613641114,164968.62582182014,286600.06024908967
8402,222100.0,265446.5412357787,175668.85262085008,387263.74064419715
8403,74200.0,90508.71369041283,59105.008983378255,172052.12223000007
8404,333800.0,334998.49984682724,279126.76851283596,406814.5937773069
8405,239700.0,196338.82487111093,152579.15697730271,274374.7173438658
8406,365900.0,385450.7139964011,240180.78394643738,469773.145620798
8407,291500.0,281335.2050669884,217165.86623065965,381183.15002379427
8408,283300.0,225959.59859318065,178076.0410096806,338375.1068220923
8409,271400.0,264928.2403838438,220472.7885507597,343011.4788361214
8410,70300.0,72664.90610626109,62404.436483367186,115507.53602904157
8411,111500.0,104690.25318242885,81300.61127005714,136017.570760398
8412,172100.0,188686.19763800714,146723.2557628766,226695.7843248821
8413,186900.0,141752.97422281821,90159.70873415799,178159.6377419197
8414,133300.0,169651.40738308802,113719.18847190597,212245.00882424
8415,225000.0,212291.94149239903,159962.12264886667,314523.5695661705
8416,71300.0,92831.05385373678,68096.68416068915,121453.4156769744
8417,306300.0,309020.8573259545,246414.16770642347,381612.2642920333
8418,390000.0,319808.0862759273,258203.82817490216,396529.3413668687
8419,163100.0,163789.1311265287,124203.92413581745,203328.2635576495
8420,252100.0,245539.2624345777,191471.48914195746,349214.1573515675
8421,116400.0,123609.23464837781,104343.69344311414,141157.86516150986
8422,135600.0,164880.81416760414,129499.7539867309,223584.2527786682
8423,168800.0,209597.32897339703,168872.08292814888,279752.12320588576
8424,250000.0,198721.41078085484,132043.05457542045,291833.09967681865
8425,182600.0,207437.32731425774,166763.46857564012,278093.601910895
8426,128500.0,116742.35769829966,90783.25320742688,168710.68124904166
8427,82100.0,84187.81803723269,64437.403300042846,134551.5610888397
8428,213300.0,223796.18703090007,170925.78366166435,302131.57253998163
8429,229600.0,221567.45314753914,181278.02518714522,240794.10794637882
8430,107000.0,96567.85582615092,76703.60334433122,136816.14709984206
8431,241900.0,236352.05633935437,190190.2289602385,312755.4227313052
8432,170300.0,215813.10619926007,172943.07778809813,259502.4224963177
8433,98200.0,101313.41946608966,90778.71667319055,151001.2377345716
8434,190000.0,185572.57939052957,164966.0338782436,229302.72915407876
8435,67500.0,63258.07346410891,56164.98325979528,93170.40318324612
8436,187800.0,177645.0706096529,149653.10362929583,253233.5934489767
8437,250000.0,229874.47463577098,131353.67677949593,336789.44789416995
8438,205600.0,181916.5579583687,117150.11373301962,262527.3727094375
8439,290000.0,265697.093391705,181016.34120990484,321292.9174230006
8440,221000.0,271269.046047732,234962.01920795004,345623.1718873115
8441,200000.0,202518.26705531537,120944.91566198913,345474.79973048717
8442,330500.0,236832.74009858977,183787.59072047137,298827.8031091438
8443,63800.0,80405.43562863221,53372.09774312625,143507.9630237619
8444,129100.0,131306.70634905613,103572.94999242337,171147.37304555744
8445,54600.0,57845.21930849082,48363.444864148114,68527.2406533258
8446,129900.0,137239.5835053859,116822.02090546394,182187.40418448034
8447,374300.0,280256.62216159975,196158.42791079544,371545.46839829657
8448,183700.0,186411.2314234953,141411.73450209532,280243.21205514274
8449,263100.0,269321.4999430785,175241.75439438372,363969.903613608
8450,183800.0,189512.32776610716,167184.2774499657,239154.20590767782
8451,218300.0,217003.3516067244,199349.0196884036,235074.81438194847
8452,182600.0,252280.84405682926,178674.7015649279,328689.4538803358
8453,141500.0,154673.76944203593,137468.303460665,170504.46467359574
8454,95500.0,92853.0332734438,87034.28074930962,128793.96980981849
8455,212300.0,222952.778308578,196258.99999830278,291061.19606782775
8456,158000.0,150397.99404034566,122592.21818850792,181369.1152713797
8457,205100.0,193394.51502768137,161157.7150029745,221765.42789672635
8458,185900.0,191207.03236855645,156066.06896083077,255333.9500458961
8459,71200.0,93240.0121487461,73033.00378943764,139906.37897290158
8460,386700.0,385061.10875755816,295613.3140051301,437608.2134563087
8461,72200.0,72871.50840323472,66000.69381432427,116103.939022315
8462,141900.0,106910.52069838613,76796.77752476302,147764.6682015209
8463,237400.0,341990.0518399532,278859.11584571423,438346.3267707121
8464,353300.0,332856.8066885113,302304.1926686629,367601.60679782985
8465,53900.0,83026.6362240144,62389.22179831905,123519.21552940996
8466,204500.0,242941.62852436237,182056.19992268988,323589.880616858
8467,236200.0,277476.59510876634,209498.00873311952,363895.0959337678
8468,293000.0,309492.4004668599,217958.5967235892,376418.25160039775
8469,106300.0,62623.77604869979,54293.55009799574,83728.41489848637
8470,273600.0,247950.8010803754,196239.16462870728,301123.2863051832
8471,352400.0,345671.21198281494,286077.50426145026,414527.23120474536
8472,173900.0,189445.9485698622,177245.96494239345,226161.60092968232
8473,140200.0,120391.93610619329,79838.74653973703,154035.47601727356
8474,165500.0,186368.29709754398,151205.59627264767,236150.04921077978
8475,219400.0,246001.0437779514,167393.79475057934,343645.54235577036
8476,151800.0,140397.02592681983,80194.30869213058,220191.5504151435
8477,181800.0,168911.093017149,131525.81937508448,212593.02676634962
8478,185800.0,189369.18640897126,145625.85222745774,219794.58016221813
8479,245700.0,227059.18579505596,190678.14203577195,300607.1716822696
8480,159500.0,124838.15819297495,97340.0454591317,176845.4584229399
8481,332500.0,270932.51699598815,191957.37051911547,349274.49699406634
8482,220300.0,186251.98266885558,158815.50682666132,218584.99153861788
8483,208900.0,192706.51006683818,147427.43592310417,241814.22636380943
8484,56500.0,46220.06449970219,44615.754347111346,52258.37744119199
8485,438300.0,275004.4140278724,179519.45314250363,377583.550067293
8486,41000.0,69963.49096790256,50678.78449217936,153981.84857038653
8487,173200.0,273135.2882634835,215964.12530492773,362835.76554140117
8488,293200.0,307277.63765705976,235077.67122021856,364365.7397527969
