,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,income_per_person,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,income_level_poor,income_level_mid,income_level_upper-mid,income_level_rich,median_house_value
11573,-118.0,33.77,24.0,1324.0,267.0,687.0,264.0,3.4327,5.015151515151516,2.602272727272727,0.00499665211062591,True,False,False,False,False,False,False,True,False,192800.0
11574,-118.0,33.76,29.0,1982.0,503.0,1426.0,502.0,3.0263,3.948207171314741,2.8406374501992033,0.0021222300140252455,True,False,False,False,False,False,True,False,False,194200.0
11575,-118.0,33.77,28.0,2401.0,503.0,1155.0,456.0,3.5139,5.265350877192983,2.5328947368421053,0.0030423376623376626,True,False,False,False,False,False,False,True,False,211700.0
11576,-118.0,33.76,14.0,1120.0,319.0,982.0,307.0,2.9083,3.6482084690553744,3.198697068403909,0.0029616089613034623,True,False,False,False,False,False,True,False,False,179200.0
11577,-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,3.7425149700598803,3.1347305389221556,0.0029250238777459407,True,False,False,False,False,False,True,False,False,208800.0
11578,-118.03,33.77,21.0,3803.0,898.0,1511.0,829.0,3.0,4.587454764776839,1.8226779252110976,0.001985440105890139,True,False,False,False,False,False,True,False,False,221200.0
11579,-118.02,33.77,7.0,586.0,118.0,232.0,107.0,5.2077,5.4766355140186915,2.1682242990654204,0.02244698275862069,True,False,False,False,False,False,False,False,True,181300.0
11580,-118.03,33.77,27.0,2000.0,310.0,880.0,294.0,5.635,6.802721088435374,2.993197278911565,0.006403409090909091,True,False,False,False,False,False,False,True,False,218900.0
11581,-118.03,33.77,24.0,3810.0,579.0,1818.0,590.0,5.8053,6.4576271186440675,3.08135593220339,0.003193234323432343,True,False,False,False,False,False,False,True,False,255900.0
11582,-118.03,33.76,32.0,2980.0,494.0,1370.0,481.0,5.0866,6.1954261954261955,2.8482328482328483,0.003712846715328467,True,False,False,False,False,False,False,True,False,223500.0
11583,-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,7.705882352941177,3.079696394686907,0.004409858287122612,True,False,False,False,False,False,False,True,False,294900.0
11584,-118.03,33.79,26.0,5321.0,889.0,2932.0,896.0,5.8914,5.938616071428571,3.2723214285714284,0.0020093451568894954,True,False,False,False,False,False,True,False,False,237600.0
11585,-118.03,33.79,32.0,3191.0,634.0,1718.0,611.0,4.1548,5.222585924713584,2.811783960720131,0.002418393480791618,True,False,False,False,False,False,True,False,False,216600.0
11586,-118.01,33.79,30.0,2460.0,403.0,1277.0,395.0,5.4372,6.227848101265823,3.232911392405063,0.004257791699295223,True,False,False,False,False,False,False,True,False,223200.0
11587,-118.02,33.78,28.0,3375.0,559.0,1754.0,554.0,5.5446,6.092057761732852,3.1660649819494586,0.0031611174458380845,True,False,False,False,False,False,False,True,False,228900.0
11588,-118.01,33.78,19.0,2648.0,478.0,1160.0,452.0,5.9357,5.8584070796460175,2.566371681415929,0.00511698275862069,True,False,False,False,False,False,False,True,False,207400.0
11589,-118.03,33.78,26.0,2001.0,302.0,836.0,298.0,5.1061,6.714765100671141,2.8053691275167787,0.006107775119617224,True,False,False,False,False,False,False,True,False,257500.0
11590,-118.01,33.78,26.0,2343.0,377.0,1166.0,373.0,6.0,6.281501340482574,3.1260053619302948,0.005145797598627788,True,False,False,False,False,False,False,True,False,233100.0
11591,-118.03,33.78,25.0,3554.0,528.0,1600.0,537.0,6.6453,6.618249534450651,2.97951582867784,0.0041533125,True,False,False,False,False,False,False,True,False,270100.0
11592,-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,6.4007029876977155,2.8523725834797893,0.0035998767714109673,True,False,False,False,False,False,False,True,False,259400.0
11593,-118.04,33.78,25.0,3715.0,575.0,1640.0,572.0,5.7705,6.494755244755245,2.867132867132867,0.0035185975609756098,True,False,False,False,False,False,False,True,False,247100.0
11594,-118.08,33.8,29.0,3675.0,613.0,1457.0,591.0,6.0553,6.218274111675127,2.4653130287648053,0.004156005490734385,True,False,False,False,False,False,False,True,False,369400.0
11595,-118.07,33.8,34.0,3486.0,507.0,1311.0,503.0,7.1221,6.930417495029821,2.606361829025845,0.00543257055682685,True,False,False,False,False,False,False,True,False,384500.0
11596,-118.08,33.79,34.0,2840.0,395.0,1127.0,396.0,7.6144,7.171717171717172,2.845959595959596,0.006756344276841171,True,False,False,False,False,False,False,True,False,376200.0
11597,-118.09,33.78,26.0,2146.0,298.0,852.0,296.0,6.6137,7.25,2.8783783783783785,0.007762558685446009,True,False,False,False,False,False,False,True,False,342700.0
11598,-118.07,33.79,34.0,2473.0,383.0,967.0,353.0,5.8283,7.005665722379604,2.7393767705382435,0.006027197518097207,True,False,False,False,False,False,False,True,False,362400.0
11599,-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,6.791332263242376,2.7191011235955056,0.003914521841794569,True,False,False,False,False,False,False,True,False,360100.0
11600,-118.08,33.78,34.0,2287.0,347.0,1051.0,346.0,5.5767,6.609826589595376,3.03757225433526,0.005306089438629876,True,False,False,False,False,False,False,True,False,372000.0
11601,-118.08,33.78,30.0,2879.0,403.0,1109.0,414.0,6.9324,6.954106280193237,2.678743961352657,0.006251036970243463,True,False,False,False,False,False,False,True,False,364700.0
11602,-118.08,33.78,25.0,5321.0,967.0,1969.0,903.0,5.0102,5.892580287929126,2.1805094130675524,0.002544540375825292,True,False,False,False,False,False,True,False,False,340100.0
11603,-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,6.361638361638362,3.277722277722278,0.0018635172203596466,True,False,False,False,False,False,True,False,False,240400.0
11604,-118.01,33.79,23.0,2663.0,430.0,1499.0,403.0,5.7837,6.607940446650124,3.7196029776674937,0.003858372248165443,True,False,False,False,False,False,False,True,False,258000.0
11605,-118.02,33.8,24.0,84.0,14.0,32.0,8.0,5.875,10.5,4.0,0.18359375,True,False,False,False,False,False,False,False,True,193800.0
11606,-118.02,33.8,16.0,2956.0,393.0,1379.0,429.0,8.4952,6.89044289044289,3.2144522144522143,0.006160406091370559,True,False,False,False,False,False,False,True,False,359600.0
11607,-118.01,33.8,16.0,4021.0,701.0,1488.0,650.0,5.32,6.186153846153847,2.289230769230769,0.003575268817204301,True,False,False,False,False,False,False,True,False,219500.0
11608,-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,7.5198237885462555,2.801762114537445,0.0068408018867924525,True,False,False,False,False,False,False,True,False,390900.0
11609,-118.05,33.78,25.0,3112.0,435.0,1098.0,401.0,6.0,7.760598503740648,2.7381546134663344,0.00546448087431694,True,False,False,False,False,False,False,True,False,353500.0
11610,-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,7.226993865030675,2.874233128834356,0.007071931696905016,True,False,False,False,False,False,False,True,False,359100.0
11611,-118.06,33.78,22.0,4048.0,562.0,1637.0,541.0,7.3463,7.482439926062846,3.0258780036968576,0.004487660354306659,True,False,False,False,False,False,False,True,False,355600.0
11612,-118.04,33.8,33.0,2685.0,466.0,1359.0,476.0,5.0261,5.640756302521009,2.8550420168067228,0.003698381162619573,True,False,False,False,False,False,False,True,False,245100.0
11613,-118.06,33.8,21.0,2196.0,504.0,1215.0,477.0,4.8,4.60377358490566,2.547169811320755,0.003950617283950617,True,False,False,False,False,False,False,True,False,196900.0
11614,-118.07,33.79,26.0,4422.0,624.0,1936.0,625.0,6.4288,7.0752,3.0976,0.0033206611570247933,True,False,False,False,False,False,False,True,False,320700.0
11615,-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,4.683168316831683,2.512376237623762,0.004076748768472907,True,False,False,False,False,False,False,True,False,212500.0
11616,-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,4.536184210526316,3.0822368421052633,0.0038652081109925296,True,False,False,False,False,False,False,True,False,195300.0
11617,-118.07,33.8,17.0,2439.0,554.0,1161.0,532.0,3.6442,4.584586466165414,2.1823308270676693,0.003138845822566753,True,False,False,False,False,False,False,True,False,193100.0
11618,-118.05,33.79,19.0,1863.0,355.0,1260.0,317.0,3.2465,5.8769716088328074,3.9747634069400632,0.0025765873015873015,True,False,False,False,False,False,True,False,False,277400.0
11619,-118.04,33.84,21.0,6623.0,1204.0,3193.0,1129.0,4.5395,5.866253321523472,2.828166519043401,0.0014217037269025996,True,False,False,False,False,True,False,False,False,256000.0
11620,-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,7.477064220183486,3.5091743119266057,0.003042701525054466,True,False,False,False,False,False,False,True,False,329700.0
11621,-118.04,33.83,19.0,4526.0,830.0,2318.0,748.0,4.6681,6.050802139037433,3.0989304812834226,0.002013848144952545,True,False,False,False,False,False,True,False,False,320700.0
11622,-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.844,6.334876543209877,3.197530864197531,0.0028204633204633204,True,False,False,False,False,False,True,False,False,273900.0
11623,-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,5.257950530035336,3.4346289752650176,0.004171810699588477,True,False,False,False,False,False,False,True,False,201900.0
11624,-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,5.841509433962264,2.762264150943396,0.006998633879781421,True,False,False,False,False,False,False,True,False,159600.0
11625,-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,6.354216867469879,2.325301204819277,0.0047495336787564775,True,False,False,False,False,False,False,True,False,190900.0
11626,-118.06,33.81,25.0,3497.0,513.0,1839.0,544.0,5.4216,6.428308823529412,3.380514705882353,0.0029481239804241433,True,False,False,False,False,False,True,False,False,263000.0
11627,-118.07,33.81,22.0,2711.0,352.0,1305.0,368.0,8.5407,7.366847826086956,3.546195652173913,0.006544597701149425,True,False,False,False,False,False,False,True,False,398800.0
11628,-118.07,33.8,22.0,1391.0,338.0,810.0,295.0,3.8792,4.715254237288136,2.7457627118644066,0.004789135802469136,True,False,False,False,False,False,False,True,False,218200.0
11629,-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,4.503787878787879,2.1856060606060606,0.005746100519930676,True,False,False,False,False,False,False,True,False,237500.0
11630,-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,5.970967741935484,2.4838709677419355,0.007284805194805195,True,False,False,False,False,False,False,True,False,244400.0
11631,-118.03,33.82,17.0,2178.0,477.0,1077.0,457.0,3.6815,4.765864332603939,2.3566739606126914,0.0034182915506035284,True,False,False,False,False,False,False,True,False,245300.0
11632,-118.03,33.82,20.0,2662.0,464.0,1275.0,472.0,6.0162,5.639830508474576,2.7012711864406778,0.004718588235294118,True,False,False,False,False,False,False,True,False,318500.0
11633,-118.02,33.82,19.0,2485.0,437.0,1286.0,431.0,4.7466,5.765661252900232,2.9837587006960558,0.0036909797822706064,True,False,False,False,False,False,False,True,False,258300.0
11634,-118.02,33.83,16.0,1139.0,328.0,665.0,290.0,3.2933,3.9275862068965517,2.293103448275862,0.004952330827067669,True,False,False,False,False,False,False,True,False,260000.0
11635,-118.03,33.83,34.0,3203.0,653.0,2072.0,691.0,4.225,4.635311143270623,2.9985528219971056,0.002039092664092664,True,False,False,False,False,False,True,False,False,198400.0
11636,-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,5.952848722986247,3.2770137524557956,0.002772781774580336,True,False,False,False,False,False,True,False,False,229600.0
11637,-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,4.173913043478261,2.875,0.006001890359168241,True,False,False,False,False,False,False,True,False,132800.0
11638,-118.06,33.83,22.0,5290.0,1054.0,2812.0,1021.0,4.53,5.181194906953967,2.754162585700294,0.0016109530583214794,True,False,False,False,False,True,False,False,False,226400.0
11639,-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,6.490225563909775,3.437593984962406,0.002494225721784777,True,False,False,False,False,False,True,False,False,286700.0
11640,-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,5.882089552238806,2.8313432835820898,0.0025724828676858195,True,False,False,False,False,False,True,False,False,343900.0
11641,-118.05,33.82,21.0,2997.0,372.0,1323.0,372.0,8.6123,8.056451612903226,3.556451612903226,0.006509674981103552,True,False,False,False,False,False,False,True,False,386700.0
11642,-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,3.93812375249501,2.219560878243513,0.0034633093525179856,True,False,False,False,False,False,False,True,False,163800.0
11643,-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458,6.24294670846395,2.457680250783699,0.002962882653061225,True,False,False,False,False,False,True,False,False,213400.0
11644,-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,6.309486780715397,3.4276827371695178,0.00265549001814882,True,False,False,False,False,False,True,False,False,241000.0
11645,-118.04,33.81,27.0,2990.0,515.0,1849.0,497.0,5.6846,6.016096579476861,3.7203219315895373,0.0030744186046511627,True,False,False,False,False,False,False,True,False,216100.0
11646,-118.05,33.81,26.0,2523.0,437.0,1377.0,450.0,5.2542,5.6066666666666665,3.06,0.0038156862745098038,True,False,False,False,False,False,False,True,False,234600.0
11647,-118.03,33.81,26.0,3635.0,567.0,1779.0,543.0,5.7089,6.694290976058932,3.276243093922652,0.0032090500281056773,True,False,False,False,False,False,False,True,False,237400.0
11648,-118.03,33.86,19.0,1795.0,328.0,1014.0,322.0,4.535,5.574534161490683,3.1490683229813663,0.004472386587771203,True,False,False,False,False,False,False,True,False,289300.0
11649,-118.04,33.85,24.0,2233.0,347.0,1162.0,355.0,5.6094,6.290140845070423,3.2732394366197184,0.00482736660929432,True,False,False,False,False,False,False,True,False,279200.0
11650,-118.04,33.85,23.0,3132.0,469.0,1646.0,478.0,5.777,6.552301255230126,3.4435146443514646,0.0035097205346294046,True,False,False,False,False,False,False,True,False,315900.0
11651,-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,7.889502762430939,3.3480662983425415,0.005093811881188119,True,False,False,False,False,False,False,True,False,313100.0
11652,-118.04,33.85,18.0,3628.0,546.0,1922.0,544.0,7.5057,6.669117647058823,3.5330882352941178,0.0039051508844953173,True,False,False,False,False,False,False,True,False,328500.0
11653,-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,4.70694087403599,3.462724935732648,0.002852709725315516,True,False,False,False,False,False,True,False,False,344400.0
11654,-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,5.33378196500673,2.831763122476447,0.0023670627376425855,True,False,False,False,False,False,True,False,False,208600.0
11655,-118.01,33.84,29.0,3740.0,691.0,1724.0,638.0,3.9628,5.862068965517241,2.7021943573667713,0.0022986078886310904,True,False,False,False,False,False,True,False,False,215600.0
11656,-118.03,33.84,28.0,3857.0,857.0,2328.0,830.0,4.0156,4.646987951807229,2.8048192771084337,0.0017249140893470791,True,False,False,False,False,True,False,False,False,196000.0
11657,-118.02,33.83,26.0,3616.0,892.0,2257.0,821.0,3.1497,4.404384896467723,2.749086479902558,0.0013955250332299512,True,False,False,False,False,True,False,False,False,217600.0
11658,-118.02,33.82,21.0,2052.0,456.0,1173.0,432.0,3.7885,4.75,2.7152777777777777,0.0032297527706734866,True,False,False,False,False,False,False,True,False,204500.0
11659,-118.01,33.82,10.0,3897.0,893.0,1992.0,693.0,4.1591,5.623376623376624,2.8744588744588744,0.0020879016064257027,True,False,False,False,False,False,True,False,False,192300.0
11660,-118.01,33.81,18.0,5238.0,1083.0,3032.0,1065.0,4.4583,4.918309859154929,2.846948356807512,0.0014704155672823221,True,False,False,False,False,True,False,False,False,190100.0
11661,-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,5.43213728549142,3.4742589703588145,0.0022970363718006286,True,False,False,False,False,False,True,False,False,200900.0
11662,-118.02,33.86,26.0,2342.0,383.0,1290.0,394.0,5.6677,5.944162436548224,3.2741116751269037,0.004393565891472868,True,False,False,False,False,False,False,True,False,220700.0
11663,-118.02,33.85,31.0,1922.0,329.0,1030.0,353.0,5.3416,5.444759206798867,2.917847025495751,0.005186019417475728,True,False,False,False,False,False,False,True,False,213000.0
11664,-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,5.132743362831858,3.172566371681416,0.002849721059972106,True,False,False,False,False,False,True,False,False,203700.0
11665,-118.03,33.85,23.0,5495.0,1141.0,2873.0,1004.0,3.9156,5.473107569721115,2.8615537848605577,0.0013628959276018099,True,False,False,False,False,True,False,False,False,224100.0
11666,-118.01,33.85,29.0,2064.0,447.0,1265.0,400.0,3.8864,5.16,3.1625,0.0030722529644268775,True,False,False,False,False,False,False,True,False,209300.0
11667,-118.01,33.85,29.0,3061.0,612.0,2396.0,640.0,4.6326,4.7828125,3.74375,0.0019334724540901503,True,False,False,False,False,False,True,False,False,195200.0
11668,-118.0,33.85,34.0,1078.0,205.0,575.0,206.0,4.5083,5.233009708737864,2.79126213592233,0.007840521739130435,True,False,False,False,False,False,False,True,False,188000.0
11669,-118.01,33.86,29.0,2307.0,452.0,1218.0,402.0,3.4306,5.7388059701492535,3.029850746268657,0.002816584564860427,True,False,False,False,False,False,True,False,False,194200.0
11670,-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,5.102117061021171,2.6301369863013697,0.002130681818181818,True,False,False,False,False,False,True,False,False,202100.0
11671,-118.01,33.84,35.0,4166.0,713.0,2354.0,709.0,5.1775,5.875881523272215,3.3201692524682653,0.002199447748513169,True,False,False,False,False,False,True,False,False,213400.0
11672,-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,5.9879310344827585,3.6051724137931034,0.0021435198469631754,True,False,False,False,False,False,True,False,False,214100.0
11673,-118.03,33.84,30.0,4781.0,831.0,2568.0,797.0,5.4746,5.998745294855709,3.2220828105395234,0.002131853582554517,True,False,False,False,False,False,True,False,False,226400.0
11674,-117.99,33.86,36.0,1138.0,228.0,725.0,219.0,3.4167,5.19634703196347,3.310502283105023,0.004712689655172414,True,False,False,False,False,False,False,True,False,187200.0
11675,-117.99,33.85,34.0,1948.0,306.0,957.0,304.0,4.9777,6.407894736842105,3.148026315789474,0.005201358411703239,True,False,False,False,False,False,False,True,False,212600.0
11676,-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,5.069135802469136,2.8493827160493828,0.003505632582322357,True,False,False,False,False,False,False,True,False,197200.0
11677,-118.0,33.86,32.0,1162.0,196.0,563.0,178.0,3.875,6.52808988764045,3.162921348314607,0.006882770870337478,True,False,False,False,False,False,False,True,False,203000.0
11678,-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,6.018115942028985,3.4384057971014492,0.005537197049525817,True,False,False,False,False,False,False,True,False,192600.0
11679,-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,5.90625,3.9176136363636362,0.0037005076142131977,True,False,False,False,False,False,False,True,False,207000.0
11680,-118.0,33.84,30.0,1549.0,325.0,885.0,299.0,4.0039,5.1806020066889635,2.959866220735786,0.004524180790960452,True,False,False,False,False,False,False,True,False,195100.0
11681,-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169,4.266558966074314,3.898222940226171,0.0011673849979278905,True,False,False,False,False,True,False,False,False,165100.0
11682,-118.01,33.87,25.0,6348.0,1615.0,4188.0,1497.0,3.139,4.240480961923848,2.7975951903807617,0.0007495224450811843,True,False,False,False,False,True,False,False,False,185700.0
11683,-117.99,33.86,20.0,3540.0,906.0,2898.0,876.0,3.0252,4.041095890410959,3.308219178082192,0.0010438923395445134,True,False,False,False,False,True,False,False,False,178000.0
11684,-118.0,33.88,28.0,1624.0,289.0,755.0,280.0,4.7083,5.8,2.6964285714285716,0.0062361589403973515,True,False,False,False,False,False,False,True,False,268100.0
11685,-118.01,33.88,19.0,1434.0,391.0,1088.0,341.0,3.369,4.205278592375366,3.190615835777126,0.003096507352941177,True,False,False,False,False,False,False,True,False,269600.0
11686,-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,4.3605313092979125,2.3927893738140416,0.0033641554321966697,True,False,False,False,False,False,False,True,False,159400.0
11687,-117.99,33.88,42.0,1461.0,302.0,986.0,314.0,3.9559,4.6528662420382165,3.140127388535032,0.004012068965517241,True,False,False,False,False,False,False,True,False,161100.0
11688,-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,4.049306625577812,3.5069337442218798,0.0012016695957820737,True,False,False,False,False,True,False,False,False,170800.0
11689,-117.99,33.87,16.0,1689.0,499.0,1260.0,453.0,3.1205,3.728476821192053,2.781456953642384,0.0024765873015873013,True,False,False,False,False,False,True,False,False,174000.0
11690,-118.0,33.87,13.0,2086.0,544.0,1356.0,462.0,2.95,4.515151515151516,2.935064935064935,0.0021755162241887905,True,False,False,False,False,False,True,False,False,165600.0
11691,-117.99,33.87,17.0,2334.0,537.0,1662.0,535.0,3.0147,4.3626168224299064,3.1065420560747663,0.001813898916967509,True,False,False,False,False,False,True,False,False,217000.0
11692,-117.99,33.87,34.0,1239.0,307.0,869.0,291.0,3.59,4.257731958762887,2.986254295532646,0.004131185270425776,True,False,False,False,False,False,False,True,False,161900.0
11693,-117.99,33.86,20.0,2303.0,612.0,1607.0,564.0,2.9,4.083333333333333,2.849290780141844,0.001804604853764779,True,False,False,False,False,False,True,False,False,176100.0
11694,-117.98,33.89,18.0,2939.0,437.0,1278.0,435.0,7.1425,6.75632183908046,2.9379310344827587,0.005588810641627543,True,False,False,False,False,False,False,True,False,393700.0
11695,-117.99,33.88,25.0,3401.0,509.0,1503.0,498.0,6.6704,6.829317269076305,3.0180722891566263,0.004438057218895542,True,False,False,False,False,False,False,True,False,240600.0
11696,-117.99,33.89,21.0,5195.0,1020.0,2539.0,988.0,4.5033,5.258097165991903,2.5698380566801617,0.0017736510437179993,True,False,False,False,False,False,True,False,False,160500.0
11697,-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,7.329861111111111,3.3993055555555554,0.00874576098059244,True,False,False,False,False,False,False,False,True,347800.0
11698,-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,5.460176991150442,2.253687315634218,0.006716623036649215,True,False,False,False,False,False,False,True,False,181800.0
11699,-117.97,33.89,17.0,1740.0,445.0,1158.0,412.0,2.8649,4.223300970873787,2.8106796116504853,0.002474006908462867,True,False,False,False,False,False,True,False,False,137500.0
11700,-117.97,33.88,9.0,1344.0,279.0,530.0,265.0,5.0731,5.071698113207547,2.0,0.00957188679245283,True,False,False,False,False,False,False,False,True,185100.0
11701,-117.97,33.88,11.0,1454.0,247.0,635.0,236.0,6.2427,6.161016949152542,2.690677966101695,0.009831023622047245,True,False,False,False,False,False,False,False,True,218500.0
11702,-117.97,33.89,15.0,3801.0,542.0,1992.0,526.0,9.0683,7.226235741444867,3.7870722433460076,0.0045523594377510045,True,False,False,False,False,False,False,True,False,367400.0
11703,-117.97,33.88,16.0,2003.0,300.0,1172.0,318.0,6.0394,6.29874213836478,3.6855345911949686,0.005153071672354948,True,False,False,False,False,False,False,True,False,321600.0
11704,-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,7.1,3.230769230769231,0.024345714285714283,True,False,False,False,False,False,False,False,True,462800.0
11705,-120.1,39.17,33.0,1849.0,384.0,218.0,92.0,1.7083,20.097826086956523,2.369565217391304,0.007836238532110091,False,True,False,False,False,False,False,True,False,143800.0
11706,-120.06,39.09,30.0,2979.0,583.0,316.0,124.0,2.1987,24.024193548387096,2.5483870967741935,0.006957911392405064,False,True,False,False,False,False,False,True,False,124000.0
11707,-120.06,39.15,22.0,2213.0,372.0,98.0,42.0,1.1912,52.69047619047619,2.3333333333333335,0.012155102040816327,False,True,False,False,False,False,False,False,True,170000.0
11708,-120.2,39.12,15.0,2146.0,361.0,197.0,76.0,4.1316,28.236842105263158,2.5921052631578947,0.02097258883248731,False,True,False,False,False,False,False,False,True,200000.0
11709,-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,18.71551724137931,2.1379310344827585,0.012247983870967743,False,True,False,False,False,False,False,False,True,171900.0
11710,-120.16,39.14,21.0,2484.0,460.0,309.0,144.0,3.9722,17.25,2.1458333333333335,0.012855016181229773,False,True,False,False,False,False,False,False,True,127800.0
11711,-120.18,39.17,18.0,1703.0,360.0,354.0,163.0,3.6563,10.447852760736197,2.1717791411042944,0.010328531073446327,False,True,False,False,False,False,False,False,True,146900.0
11712,-120.15,39.17,32.0,1684.0,359.0,454.0,209.0,2.9125,8.057416267942584,2.172248803827751,0.006415198237885463,False,True,False,False,False,False,False,True,False,145800.0
11713,-120.15,39.15,25.0,1669.0,348.0,163.0,78.0,5.75,21.397435897435898,2.08974358974359,0.0352760736196319,False,True,False,False,False,False,False,False,True,176600.0
11714,-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016,20.939393939393938,2.1363636363636362,0.029089361702127663,False,True,False,False,False,False,False,False,True,283300.0
11715,-120.12,39.18,17.0,2839.0,525.0,390.0,189.0,3.5667,15.02116402116402,2.0634920634920637,0.009145384615384616,False,True,False,False,False,False,False,False,True,179200.0
11716,-120.1,39.19,18.0,3824.0,559.0,241.0,106.0,5.5456,36.075471698113205,2.2735849056603774,0.02301078838174274,False,True,False,False,False,False,False,False,True,360000.0
11717,-120.1,39.19,17.0,1480.0,241.0,202.0,80.0,3.9375,18.5,2.525,0.019492574257425743,False,True,False,False,False,False,False,False,True,213200.0
11718,-120.1,39.2,20.0,1703.0,294.0,409.0,174.0,3.087,9.78735632183908,2.3505747126436782,0.0075476772616136925,False,True,False,False,False,False,False,True,False,196900.0
11719,-120.11,39.21,18.0,2245.0,392.0,421.0,162.0,4.5795,13.858024691358025,2.5987654320987654,0.01087767220902613,False,True,False,False,False,False,False,False,True,158300.0
11720,-120.11,39.24,21.0,3005.0,574.0,385.0,150.0,3.1193,20.033333333333335,2.566666666666667,0.008102077922077922,False,True,False,False,False,False,False,True,False,153300.0
11721,-120.08,39.23,19.0,1746.0,306.0,251.0,104.0,4.8182,16.78846153846154,2.4134615384615383,0.01919601593625498,False,True,False,False,False,False,False,False,True,146900.0
11722,-120.07,39.24,20.0,3729.0,614.0,365.0,152.0,4.962,24.532894736842106,2.401315789473684,0.013594520547945205,False,True,False,False,False,False,False,False,True,169500.0
11723,-120.06,39.25,21.0,2459.0,525.0,584.0,233.0,3.01,10.553648068669528,2.5064377682403434,0.005154109589041096,False,True,False,False,False,False,False,True,False,163500.0
11724,-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,11.12206572769953,2.3943661971830985,0.005196078431372549,False,True,False,False,False,False,False,True,False,123800.0
11725,-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,23.54736842105263,2.778947368421053,0.015668181818181817,False,True,False,False,False,False,False,False,True,154500.0
11726,-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,6.233463035019455,2.922178988326848,0.00234474034620506,False,True,False,False,False,False,True,False,False,99300.0
11727,-120.02,39.24,22.0,2309.0,571.0,919.0,342.0,3.0057,6.751461988304094,2.6871345029239766,0.003270620239390642,False,True,False,False,False,False,False,True,False,93600.0
11728,-120.02,39.24,32.0,1347.0,444.0,825.0,303.0,1.8269,4.445544554455446,2.722772277227723,0.0022144242424242426,False,True,False,False,False,False,True,False,False,225000.0
11729,-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,2.6023,13.985507246376812,2.2246376811594204,0.008476547231270358,False,True,False,False,False,False,False,True,False,139300.0
11730,-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,6.418196994991653,2.7245409015025044,0.0011191789215686274,False,True,False,False,False,True,False,False,False,146800.0
